transaction_id,decline_code,payment_method,amount,hour_of_day,is_recurring,prior_failures_7d,past_success_rate,past_attempts_30d,account_age_days,avg_txn_amount,true_root_cause,_customer_quality
txn_001343,05,upi,1147.26,14,False,3,0.339,3,1971,439.5,issuer_declined_generic,0.31957140396553363
txn_001344,12,upi,3027.6,1,True,0,0.573,4,39,350.89,issuer_declined_generic,0.4747913733494845
txn_001345,INSUFF_BAL,upi,2521.22,21,False,3,0.275,5,1406,128.4,insufficient_funds,0.1722005091784924
txn_001346,91,netbanking,6030.47,6,True,1,0.303,4,635,1191.36,bank_gateway_timeout,0.1927927522968439
txn_001347,96,upi,1055.75,17,False,0,0.389,5,1835,668.09,network_technical_error,0.3559413418863587
txn_001348,INSUFF_BAL,upi,3806.71,3,False,1,0.737,5,585,1097.25,insufficient_funds,0.7300067016003627
txn_001349,05,card,610.37,19,False,0,0.716,4,830,1382.55,insufficient_funds,0.6137318772212799
txn_001350,BANK_UNAVAILABLE,wallet,1602.8,10,True,0,0.208,3,598,1319.12,bank_gateway_timeout,0.2971024089058384
txn_001351,INSUFF_BAL,upi,2579.09,10,False,2,0.308,9,1403,623.66,insufficient_funds,0.3429826157030715
txn_001352,05,wallet,2067.14,2,True,0,0.355,3,1806,3428.76,issuer_declined_generic,0.21814772550342976
txn_001353,91,card,1367.62,2,False,0,0.294,1,1134,407.48,network_technical_error,0.379579744796125
txn_001354,INVALID_CARD_NO,upi,942.86,19,False,0,0.414,4,699,351.24,card_expired_invalid,0.4164472033894889
txn_001355,05,upi,2135.79,22,True,1,0.611,3,671,527.54,issuer_declined_generic,0.5609257442344939
txn_001356,05,netbanking,1718.54,13,False,1,0.439,2,1368,1139.1,issuer_declined_generic,0.4328084276411489
txn_001357,59,card,1097.2,23,False,3,0.17,4,1246,1315.9,risk_fraud_hold,0.07815199551361886
txn_001358,51,wallet,2044.41,8,False,1,0.339,7,482,473.29,insufficient_funds,0.21730427489994553
txn_001359,GENERIC_DECLINE,card,186.81,6,False,1,0.83,3,722,483.25,issuer_declined_generic,0.7916882838704764
txn_001360,GENERIC_DECLINE,card,1544.8,18,True,2,0.622,4,1892,2452.23,issuer_declined_generic,0.5110995303439908
txn_001361,NSF,card,147.99,20,False,0,0.403,5,1898,179.89,insufficient_funds,0.4769104959600761
txn_001362,91,upi,364.94,1,False,0,0.56,4,779,10374.13,network_technical_error,0.5726553062747047
txn_001363,BANK_UNAVAILABLE,upi,1384.38,13,False,1,0.55,5,1595,492.42,bank_gateway_timeout,0.35764028926395314
txn_001364,12,netbanking,907.68,18,False,1,0.882,5,145,542.16,issuer_declined_generic,0.726408962355452
txn_001365,12,card,149.07,8,True,0,0.433,6,1741,962.74,issuer_declined_generic,0.53478864163309
txn_001366,51,upi,119.78,10,True,0,0.364,4,639,1132.29,issuer_declined_generic,0.364621054651796
txn_001367,05,upi,651.86,0,False,1,0.9,2,1271,345.53,insufficient_funds,0.8892758199825316
txn_001368,VELOCITY_BLOCK,card,127.94,7,True,1,0.524,6,1233,932.98,risk_fraud_hold,0.4903073860740353
txn_001369,05,upi,207.22,19,False,1,0.844,3,1681,261.47,card_expired_invalid,0.7424003036533048
txn_001370,14,card,485.51,23,True,2,0.863,4,1914,365.45,card_expired_invalid,0.7154757251442233
txn_001371,NSF,upi,2412.92,23,True,0,0.262,4,734,133.65,insufficient_funds,0.25939372425089685
txn_001372,68,upi,253.42,11,False,0,0.454,7,1081,765.67,bank_gateway_timeout,0.36438765283673047
txn_001373,DO_NOT_HONOR,netbanking,84.97,4,False,1,0.912,2,1323,557.63,issuer_declined_generic,0.8603900683075987
txn_001374,NSF,card,3970.71,23,True,3,0.402,3,1172,88.79,insufficient_funds,0.4035062631207695
txn_001375,INSUFF_BAL,card,2308.22,0,False,3,0.386,5,668,336.64,insufficient_funds,0.5216996457362637
txn_001376,91,upi,1340.72,18,False,2,0.442,3,765,646.29,network_technical_error,0.3605021412426333
txn_001377,05,upi,865.41,7,False,1,0.674,3,1189,1570.78,insufficient_funds,0.6260070987095434
txn_001378,05,card,8973.51,7,False,1,0.39,6,1879,184.59,insufficient_funds,0.35840099535103404
txn_001379,TIMEOUT,upi,1279.88,21,True,1,0.663,6,143,492.27,network_technical_error,0.7412035818244541
txn_001380,05,card,986.87,21,True,2,0.733,3,454,221.37,card_expired_invalid,0.5762458632902596
txn_001381,EXPIRED_CARD,upi,739.01,20,False,1,0.631,2,1584,1373.57,card_expired_invalid,0.6188270258884595
txn_001382,INSUFF_BAL,upi,1450.66,17,False,0,0.609,6,1190,340.94,insufficient_funds,0.7003069539707261
txn_001383,51,card,402.04,10,False,0,0.422,4,844,1117.45,issuer_declined_generic,0.526254083197062
txn_001384,51,upi,3058.94,11,True,0,0.474,4,711,464.82,issuer_declined_generic,0.42019268197464466
txn_001385,NSF,card,3767.11,19,False,1,0.234,5,1967,121.04,insufficient_funds,0.17698467920808922
txn_001386,05,netbanking,3647.41,22,False,1,0.693,2,1767,620.2,risk_fraud_hold,0.7302803471698901
txn_001387,05,upi,853.67,7,False,0,0.766,4,1716,203.48,insufficient_funds,0.7290703700536864
txn_001388,EXPIRED_CARD,upi,1359.14,14,True,2,0.95,6,572,2037.34,card_expired_invalid,0.8962193014060021
txn_001389,12,card,209.06,13,False,2,0.626,4,1229,4097.82,issuer_declined_generic,0.6145236356331569
txn_001390,96,upi,226.22,3,False,1,0.208,3,1917,1258.53,network_technical_error,0.26401182345565305
txn_001391,12,upi,2096.32,16,False,0,0.886,3,532,350.51,issuer_declined_generic,0.8091615981569247
txn_001392,12,wallet,2457.72,5,False,1,0.487,2,415,680.13,issuer_declined_generic,0.4197869370826145
txn_001393,RISK_HOLD,upi,131.99,2,False,0,0.4,6,1260,889.01,risk_fraud_hold,0.35479206797926083
txn_001394,05,card,218.67,14,False,3,0.553,3,393,1967.7,insufficient_funds,0.6193866436996178
txn_001395,91,upi,322.42,3,False,2,0.189,4,1513,550.96,bank_gateway_timeout,0.29516082187167497
txn_001396,12,upi,1314.1,22,False,1,0.634,5,1726,1000.41,issuer_declined_generic,0.6278383478089653
txn_001397,12,wallet,559.15,2,False,0,0.489,1,944,124.07,issuer_declined_generic,0.414602431598926
txn_001398,GENERIC_DECLINE,card,249.62,23,False,1,0.856,8,1982,847.06,issuer_declined_generic,0.7724708003043247
txn_001399,54,card,635.65,23,True,0,0.699,3,1185,281.36,card_expired_invalid,0.6522279176874509
txn_001400,96,netbanking,624.66,23,True,1,0.148,9,822,694.24,bank_gateway_timeout,0.1844932113017415
txn_001401,DO_NOT_HONOR,upi,2438.45,9,False,2,0.641,7,1752,235.53,issuer_declined_generic,0.7057988908328768
txn_001402,91,card,670.06,11,False,1,0.405,7,1246,1003.71,bank_gateway_timeout,0.4067995972630557
txn_001403,91,upi,4481.28,7,False,1,0.934,2,275,1258.93,bank_gateway_timeout,0.9342731904206063
txn_001404,INSUFF_BAL,card,94.74,23,True,0,0.506,7,1723,526.9,insufficient_funds,0.4173194169509065
txn_001405,68,card,1484.6,8,True,1,0.609,4,999,279.77,bank_gateway_timeout,0.6471501262179482
txn_001406,51,card,9041.27,14,False,3,0.4,1,685,1180.75,issuer_declined_generic,0.4317544449958795
txn_001407,05,card,773.51,23,False,3,0.69,3,1731,3156.64,card_expired_invalid,0.5252330062136965
txn_001408,12,wallet,660.59,2,False,2,0.56,2,1546,4544.31,issuer_declined_generic,0.4357661009896731
txn_001409,96,wallet,433.08,0,False,2,0.767,3,782,988.2,network_technical_error,0.8378485847659655
txn_001410,INSUFF_BAL,upi,181.03,8,False,1,0.549,3,1970,878.5,insufficient_funds,0.43185677399270234
txn_001411,59,card,2876.22,22,True,0,0.199,4,1768,178.53,risk_fraud_hold,0.288562240532385
txn_001412,14,upi,376.73,3,False,0,0.652,4,347,2474.71,card_expired_invalid,0.6866660556123559
txn_001413,51,wallet,2433.0,13,True,0,0.355,7,1116,65.18,insufficient_funds,0.38083274526129357
txn_001414,91,netbanking,1381.28,16,True,1,0.795,4,1277,2189.94,bank_gateway_timeout,0.8012727226682531
txn_001415,14,card,1851.18,12,True,2,0.699,3,803,683.09,card_expired_invalid,0.6495338179935826
txn_001416,VELOCITY_BLOCK,upi,317.63,8,True,1,0.65,3,1065,58.44,risk_fraud_hold,0.6410341293092581
txn_001417,DO_NOT_HONOR,card,1308.87,8,False,2,0.687,5,1983,931.33,issuer_declined_generic,0.6382198383317528
txn_001418,EXPIRED_CARD,upi,902.4,7,False,2,0.765,2,1134,568.81,card_expired_invalid,0.7968951013279907
txn_001419,05,card,1107.4,0,False,0,0.601,2,324,424.65,insufficient_funds,0.5706781783626829
txn_001420,TIMEOUT,netbanking,56.55,21,False,5,0.434,5,1705,507.82,network_technical_error,0.4275497932311578
txn_001421,5XX_ERROR,upi,1600.5,20,True,1,0.678,4,695,652.64,network_technical_error,0.7895220705371296
txn_001422,NSF,card,10470.18,20,False,1,0.678,5,334,650.71,insufficient_funds,0.6388721395133277
txn_001423,GENERIC_DECLINE,upi,220.61,12,False,1,0.588,5,440,152.07,issuer_declined_generic,0.5801397683568618
txn_001424,CONN_RESET,upi,2542.69,7,False,2,0.129,4,1662,995.16,network_technical_error,0.1863199382778697
txn_001425,05,wallet,692.88,0,False,3,0.611,2,1966,455.03,insufficient_funds,0.6446588836801712
txn_001426,91,upi,286.98,16,False,1,0.442,4,370,3251.49,bank_gateway_timeout,0.4745088316269129
txn_001427,51,card,414.46,16,False,1,0.054,3,301,1571.94,insufficient_funds,0.07400820236144509
txn_001428,EXPIRED_CARD,upi,4467.84,21,False,1,0.175,4,1946,1759.14,card_expired_invalid,0.0338260274713307
txn_001429,51,netbanking,1234.22,10,False,0,0.521,3,239,4279.57,insufficient_funds,0.3535012560080446
txn_001430,05,upi,781.86,15,True,0,0.0,3,1116,1388.53,insufficient_funds,0.08393830391773166
txn_001431,91,netbanking,159.06,9,True,0,0.55,2,528,574.63,bank_gateway_timeout,0.5106430934676865
txn_001432,51,card,1644.45,22,False,0,0.296,7,398,51.49,insufficient_funds,0.2192434687863659
txn_001433,14,card,2944.37,1,False,1,0.366,4,1217,846.32,card_expired_invalid,0.38372549920868426
txn_001434,12,netbanking,1251.43,13,True,0,0.568,4,354,3754.69,issuer_declined_generic,0.4938881118549718
txn_001435,61,card,255.63,16,False,0,0.362,4,530,1627.23,risk_fraud_hold,0.22923960129241383
txn_001436,12,wallet,1602.41,1,False,1,0.336,4,1295,400.4,issuer_declined_generic,0.44545055657675986
txn_001437,05,wallet,6947.03,15,False,1,0.431,5,654,706.18,insufficient_funds,0.4204804281363103
txn_001438,68,upi,753.38,23,True,1,0.858,5,1972,381.52,bank_gateway_timeout,0.7014775445123137
txn_001439,05,upi,2805.62,23,True,1,0.707,2,1068,903.01,card_expired_invalid,0.805821331714007
txn_001440,BANK_UNAVAILABLE,upi,703.21,1,False,1,0.741,7,224,399.25,bank_gateway_timeout,0.7498923069857997
txn_001441,61,card,737.4,2,True,1,0.223,3,1272,2805.59,risk_fraud_hold,0.25907270186439685
txn_001442,14,upi,1125.39,11,False,1,0.818,1,1219,750.19,card_expired_invalid,0.7337012425220436
txn_001443,68,netbanking,603.73,22,True,1,0.851,4,1160,860.58,bank_gateway_timeout,0.7558369767233666
txn_001444,68,upi,543.15,10,False,2,0.106,4,1921,290.54,bank_gateway_timeout,0.0932809238921645
txn_001445,NSF,card,916.63,11,False,0,0.432,4,1230,438.03,insufficient_funds,0.4298934269064354
txn_001446,51,card,2598.19,16,False,1,0.542,5,1506,209.44,insufficient_funds,0.6792104810636079
txn_001447,INSUFF_BAL,card,983.95,1,False,1,0.519,6,1342,2743.91,insufficient_funds,0.4048055843282373
txn_001448,CONN_RESET,card,863.2,20,True,1,0.657,3,507,398.1,network_technical_error,0.6856584813555182
txn_001449,CONN_RESET,upi,1115.3,18,True,0,0.573,3,1754,780.32,network_technical_error,0.5843470890201524
txn_001450,51,upi,5139.14,23,True,0,0.731,5,1353,141.32,insufficient_funds,0.6533591607751741
txn_001451,INVALID_CARD_NO,wallet,304.2,9,True,1,0.909,1,1350,194.04,card_expired_invalid,0.8928338168607153
txn_001452,INVALID_CARD_NO,card,1879.48,18,False,0,0.809,4,150,517.83,card_expired_invalid,0.7285088115817885
txn_001453,RISK_HOLD,netbanking,2267.37,2,True,1,0.286,5,1442,487.2,risk_fraud_hold,0.23771054859358
txn_001454,INSUFF_BAL,upi,749.75,7,False,3,0.33,4,186,849.58,insufficient_funds,0.313882967187082
txn_001455,TIMEOUT,netbanking,3471.27,3,False,0,0.638,2,793,4969.69,network_technical_error,0.6134583866700174
txn_001456,INSUFF_BAL,card,2523.24,14,True,2,0.188,3,1124,88.48,insufficient_funds,0.2775551246798763
txn_001457,BANK_UNAVAILABLE,upi,2254.11,23,True,2,0.551,4,1889,1769.51,bank_gateway_timeout,0.5631495167676469
txn_001458,NSF,card,221.75,18,False,0,0.644,5,362,1094.66,insufficient_funds,0.5572871875698135
txn_001459,INVALID_CARD_NO,upi,498.31,15,False,2,0.145,5,1616,358.48,card_expired_invalid,0.2166857458658736
txn_001460,05,card,430.95,16,False,0,0.434,5,1073,431.11,insufficient_funds,0.4907316818177566
txn_001461,NSF,card,1990.95,22,False,0,0.296,2,1165,2038.71,insufficient_funds,0.3660594149694899
txn_001462,96,upi,2421.69,16,True,4,0.443,3,1821,624.97,network_technical_error,0.4303294014011555
txn_001463,RISK_HOLD,netbanking,680.22,18,False,0,0.663,6,897,482.05,risk_fraud_hold,0.5505699558575723
txn_001464,12,upi,682.43,6,True,0,0.836,6,273,233.07,issuer_declined_generic,0.7920606569988338
txn_001465,INVALID_CARD_NO,upi,10338.3,15,False,0,0.044,6,38,288.28,card_expired_invalid,0.21858324175901953
txn_001466,INSUFF_BAL,card,1120.35,16,False,1,0.744,1,712,197.09,insufficient_funds,0.6918975709029229
txn_001467,CONN_RESET,card,1487.77,2,True,3,0.534,2,1973,1610.82,network_technical_error,0.5694628108309128
txn_001468,INVALID_CARD_NO,card,694.58,16,True,0,0.552,7,435,303.63,card_expired_invalid,0.5108437059435456
txn_001469,GENERIC_DECLINE,card,3891.31,10,False,0,0.39,1,283,201.53,issuer_declined_generic,0.40223128107154976
txn_001470,5XX_ERROR,card,1415.96,23,False,0,0.5,9,70,792.1,network_technical_error,0.5692829844190864
txn_001471,96,wallet,1098.13,5,True,0,0.221,2,1018,294.06,bank_gateway_timeout,0.22622741452898457
txn_001472,54,card,1150.23,11,False,2,0.35,6,721,3123.58,card_expired_invalid,0.3848922750590175
txn_001473,05,upi,571.21,3,True,1,0.678,4,684,693.05,insufficient_funds,0.6538380975920174
txn_001474,INSUFF_BAL,upi,318.4,1,False,0,0.513,4,1200,816.53,insufficient_funds,0.5838567597206864
txn_001475,NSF,card,906.38,11,True,2,0.538,5,652,818.78,insufficient_funds,0.6283327533550298
txn_001476,DO_NOT_HONOR,card,4968.55,23,True,3,1.0,5,113,1177.23,issuer_declined_generic,0.9411232805674061
txn_001477,91,card,655.0,7,True,3,0.465,6,839,1353.44,network_technical_error,0.37582381198244075
txn_001478,GENERIC_DECLINE,card,2869.49,21,True,3,0.687,5,1479,684.92,issuer_declined_generic,0.6409214065225729
txn_001479,INSUFF_BAL,netbanking,584.59,22,False,0,0.313,6,1145,240.82,insufficient_funds,0.3653289338320187
txn_001480,NSF,wallet,114.18,19,False,1,0.833,3,1870,570.41,insufficient_funds,0.8925759154947605
txn_001481,51,wallet,505.8,0,False,4,0.359,6,20,705.8,insufficient_funds,0.4133705800788312
txn_001482,DO_NOT_HONOR,card,150.73,17,True,2,0.539,8,122,130.04,issuer_declined_generic,0.46804753453420783
txn_001483,NSF,card,2047.55,0,True,1,0.086,3,309,81.06,insufficient_funds,0.15156920830447082
txn_001484,68,upi,119.6,6,True,1,0.716,3,68,197.81,bank_gateway_timeout,0.6456221860447855
txn_001485,CONN_RESET,card,984.26,14,False,0,0.254,2,1226,94.54,network_technical_error,0.20267572207407547
txn_001486,CONN_RESET,card,393.6,22,True,0,0.968,6,1246,408.93,network_technical_error,0.8691854883332817
txn_001487,51,upi,453.09,2,False,2,0.528,5,1478,307.08,insufficient_funds,0.4430564341117782
txn_001488,TIMEOUT,card,2333.54,22,True,1,0.307,5,415,726.8,network_technical_error,0.2631035686222129
txn_001489,05,card,789.43,13,False,2,0.417,4,1350,1351.85,card_expired_invalid,0.5349858402599401
txn_001490,DO_NOT_HONOR,upi,869.8,17,False,2,0.431,4,350,888.34,issuer_declined_generic,0.38187153444009453
txn_001491,NSF,upi,811.19,19,True,0,0.06,5,1981,1027.05,insufficient_funds,0.050335705659048484
txn_001492,INSUFF_BAL,upi,582.06,12,False,3,0.459,4,504,1712.9,insufficient_funds,0.4886079899862844
txn_001493,12,card,374.1,3,True,0,0.372,2,96,480.05,issuer_declined_generic,0.2631775864343453
txn_001494,68,card,143.65,18,True,4,0.484,5,369,49.07,bank_gateway_timeout,0.4959721390020051
txn_001495,5XX_ERROR,card,1369.42,1,False,0,0.776,3,1030,116.23,network_technical_error,0.8181422811029089
txn_001496,54,card,1251.21,3,False,0,0.908,1,1428,1094.87,card_expired_invalid,0.818078667252786
txn_001497,EXPIRED_CARD,upi,3164.53,22,True,2,0.754,4,837,809.31,card_expired_invalid,0.7859313120182084
txn_001498,91,card,1400.27,21,False,1,0.448,2,639,1332.94,bank_gateway_timeout,0.49412332680910315
txn_001499,GENERIC_DECLINE,card,548.12,20,True,3,0.42,4,398,11412.8,issuer_declined_generic,0.5101705466265687
txn_001500,NSF,upi,754.02,22,True,0,0.142,5,246,828.32,insufficient_funds,0.20787186069661626
txn_001501,VELOCITY_BLOCK,card,1688.03,5,True,1,0.526,3,1781,604.56,risk_fraud_hold,0.584438819081415
txn_001502,51,upi,3018.47,23,False,0,0.817,5,1491,940.22,insufficient_funds,0.7670337567354835
txn_001503,NSF,card,578.26,11,False,0,0.531,3,287,202.31,insufficient_funds,0.6122734497406217
txn_001504,INSUFF_BAL,card,3039.94,2,False,0,0.782,5,310,1415.01,insufficient_funds,0.9305626820088484
txn_001505,NSF,card,828.33,3,False,2,0.508,9,1009,560.4,insufficient_funds,0.4840039805880875
txn_001506,54,wallet,434.26,16,False,0,0.72,5,703,3578.72,card_expired_invalid,0.7706283539807156
txn_001507,05,upi,445.55,20,False,2,0.371,4,385,134.22,risk_fraud_hold,0.3724198361022435
txn_001508,14,card,657.27,9,True,1,0.538,6,881,668.17,card_expired_invalid,0.43516918169201163
txn_001509,05,upi,887.54,4,False,2,0.371,3,873,355.11,insufficient_funds,0.36557523955098487
txn_001510,91,wallet,3185.65,5,False,1,0.391,5,1162,228.96,bank_gateway_timeout,0.27054954198352804
txn_001511,12,card,7176.42,19,False,1,0.815,4,1581,1239.74,issuer_declined_generic,0.8207839618498661
txn_001512,51,upi,711.26,19,False,0,0.256,4,555,484.18,issuer_declined_generic,0.17576120424316968
txn_001513,96,card,196.7,5,False,1,0.185,5,1401,2516.28,bank_gateway_timeout,0.22859453061087193
txn_001514,BANK_UNAVAILABLE,upi,469.33,1,False,2,0.887,4,1458,391.16,bank_gateway_timeout,0.8788541062357194
txn_001515,INVALID_CARD_NO,card,646.17,2,True,0,0.701,3,1401,449.17,card_expired_invalid,0.7758052578955856
txn_001516,91,card,1222.7,9,True,2,0.289,3,1858,4987.26,bank_gateway_timeout,0.35373022043961366
txn_001517,GENERIC_DECLINE,upi,124.84,5,True,1,0.589,3,430,172.28,issuer_declined_generic,0.6073816518314187
txn_001518,14,upi,2876.82,10,True,2,0.309,2,1470,303.8,card_expired_invalid,0.41489496409694326
txn_001519,12,upi,334.67,12,False,2,0.734,6,46,30.27,issuer_declined_generic,0.7212552754890237
txn_001520,59,upi,1261.06,2,True,2,0.308,5,669,425.45,risk_fraud_hold,0.3323420785229854
txn_001521,05,netbanking,786.18,21,True,1,0.272,3,1440,1327.13,card_expired_invalid,0.2532188987489223
txn_001522,96,upi,431.5,18,True,2,0.313,4,1861,1002.04,network_technical_error,0.41806635035565937
txn_001523,CONN_RESET,wallet,3933.87,0,True,3,0.883,2,213,768.33,network_technical_error,0.8270410662269859
txn_001524,14,upi,548.68,10,False,3,0.297,4,1463,276.92,card_expired_invalid,0.16138353109685288
txn_001525,DO_NOT_HONOR,upi,314.76,3,False,0,0.827,4,780,549.83,issuer_declined_generic,0.7078514456426329
txn_001526,CONN_RESET,netbanking,1616.55,19,True,1,0.576,3,1070,446.95,network_technical_error,0.4234639483028229
txn_001527,GTW_TIMEOUT,upi,2368.64,13,True,1,0.328,2,1688,661.51,bank_gateway_timeout,0.32439984505829134
txn_001528,TIMEOUT,card,723.85,4,True,2,0.786,3,1706,791.72,network_technical_error,0.8145527375064583
txn_001529,NSF,netbanking,1101.03,2,True,1,0.273,6,819,468.35,insufficient_funds,0.23403295347205708
txn_001530,TIMEOUT,card,2591.95,7,True,0,0.62,3,1755,681.18,network_technical_error,0.6386212331744544
txn_001531,DO_NOT_HONOR,card,714.06,8,True,0,0.725,4,931,603.17,issuer_declined_generic,0.8641663518687237
txn_001532,51,upi,686.25,7,True,1,0.699,6,461,338.67,insufficient_funds,0.633374370599159
txn_001533,51,card,2138.23,8,False,0,0.924,2,1915,720.19,insufficient_funds,0.9429953093246952
txn_001534,51,card,764.16,3,True,2,0.124,3,717,185.47,issuer_declined_generic,0.2411691876019546
txn_001535,51,netbanking,384.51,11,True,2,0.23,2,1818,797.41,insufficient_funds,0.27101076016719317
txn_001536,51,card,896.34,6,False,2,0.613,6,1839,219.04,insufficient_funds,0.6296569501873472
txn_001537,51,upi,312.29,17,True,1,0.758,5,182,648.38,insufficient_funds,0.757046578117216
txn_001538,NSF,card,835.67,18,False,0,0.855,6,1426,1059.36,insufficient_funds,0.8532771702101052
txn_001539,NSF,card,2609.27,5,False,1,1.0,9,1733,263.51,insufficient_funds,0.8923543953146285
txn_001540,68,upi,235.51,3,True,2,0.525,5,412,1868.41,bank_gateway_timeout,0.6277392979309975
txn_001541,96,netbanking,856.89,7,False,1,0.763,2,989,3976.9,bank_gateway_timeout,0.7747628758228927
txn_001542,14,upi,1733.75,3,True,1,0.092,4,1978,347.22,card_expired_invalid,0.1619049305946235
txn_001543,12,upi,842.84,10,False,3,0.375,2,1596,575.51,issuer_declined_generic,0.27492158553272034
txn_001544,INSUFF_BAL,upi,4165.08,22,True,1,0.12,4,682,2234.84,insufficient_funds,0.1650426806732508
txn_001545,CONN_RESET,card,958.07,9,False,0,0.512,4,704,110.16,network_technical_error,0.5398141248946567
txn_001546,TIMEOUT,upi,1382.61,20,False,1,0.64,3,218,687.72,network_technical_error,0.5564529852377293
txn_001547,TIMEOUT,wallet,4128.97,17,False,0,0.335,6,1914,491.74,network_technical_error,0.2290443723967387
txn_001548,51,card,1589.03,20,False,3,0.751,5,1763,1636.74,insufficient_funds,0.6329192989125557
txn_001549,05,card,883.91,1,False,0,0.283,6,1593,520.54,issuer_declined_generic,0.41474543263716784
txn_001550,GENERIC_DECLINE,card,560.5,16,True,1,0.538,1,810,1045.2,issuer_declined_generic,0.4993538429032272
txn_001551,GTW_TIMEOUT,card,761.39,3,False,1,0.653,3,899,292.02,bank_gateway_timeout,0.631764326894818
txn_001552,91,upi,1313.69,14,True,2,0.517,3,754,1722.6,network_technical_error,0.5215645585275409
txn_001553,05,card,385.27,3,False,2,0.508,8,722,216.68,insufficient_funds,0.5029305653925417
txn_001554,GTW_TIMEOUT,card,3832.37,20,False,1,0.257,4,129,1588.93,bank_gateway_timeout,0.15366480499871102
txn_001555,51,card,11332.01,12,False,2,0.279,3,422,717.8,insufficient_funds,0.19598657889872056
txn_001556,51,upi,910.52,13,True,1,0.202,5,1223,63.15,insufficient_funds,0.13025159650172505
txn_001557,05,card,137.1,2,True,0,0.304,2,551,708.42,issuer_declined_generic,0.2873381124113574
txn_001558,59,upi,2116.72,7,False,1,0.956,5,307,1220.43,risk_fraud_hold,0.7744450196421088
txn_001559,05,netbanking,1013.56,1,True,1,0.335,4,884,194.54,issuer_declined_generic,0.36665923420090646
txn_001560,14,card,1878.07,20,False,2,0.296,4,1611,285.15,card_expired_invalid,0.4255351720901101
txn_001561,5XX_ERROR,card,869.39,18,False,1,0.572,2,709,726.93,network_technical_error,0.5931500958287418
txn_001562,BANK_UNAVAILABLE,upi,2562.78,15,True,4,0.476,3,1507,398.8,bank_gateway_timeout,0.4717159476424171
txn_001563,51,card,409.29,23,False,0,0.453,7,1288,924.8,insufficient_funds,0.34899584066533956
txn_001564,NSF,wallet,1428.36,20,False,1,0.525,5,653,539.56,insufficient_funds,0.5661477086419465
txn_001565,INSUFF_BAL,card,1281.96,0,False,0,0.598,5,1271,177.74,insufficient_funds,0.5588208700030797
txn_001566,DO_NOT_HONOR,card,1405.92,21,False,1,0.566,4,1020,6825.21,issuer_declined_generic,0.6839715152269189
txn_001567,51,card,2138.25,4,False,1,0.456,4,387,473.5,insufficient_funds,0.36926592288985904
txn_001568,14,card,2485.77,3,False,3,0.535,1,852,753.15,card_expired_invalid,0.5297062732331582
txn_001569,INVALID_CARD_NO,card,259.32,12,True,1,0.392,5,522,3914.35,card_expired_invalid,0.41475170897812114
txn_001570,INSUFF_BAL,card,2169.46,15,True,0,0.465,2,1099,1576.39,insufficient_funds,0.2945011385375565
txn_001571,GTW_TIMEOUT,card,1105.21,21,False,3,0.183,8,91,1149.99,bank_gateway_timeout,0.09708719105763525
txn_001572,CONN_RESET,card,728.78,12,False,0,0.173,8,160,1915.62,network_technical_error,0.2564826770120122
txn_001573,5XX_ERROR,card,1231.59,12,True,0,0.674,5,765,1154.53,network_technical_error,0.6824858631576036
txn_001574,91,card,1172.92,2,False,0,0.418,2,1029,1154.49,network_technical_error,0.19936608935838823
txn_001575,05,upi,1003.13,9,True,1,0.734,8,947,1172.78,risk_fraud_hold,0.5756584652790456
txn_001576,5XX_ERROR,card,129.78,4,False,4,0.512,1,164,561.86,network_technical_error,0.4379361429028014
txn_001577,14,upi,1049.53,20,False,1,0.659,3,211,1948.46,card_expired_invalid,0.8062897616874486
txn_001578,51,netbanking,722.86,8,True,0,0.47,2,207,1305.63,insufficient_funds,0.36306649824387155
txn_001579,5XX_ERROR,netbanking,1315.72,18,False,3,0.294,2,171,66.71,network_technical_error,0.34471427334833443
txn_001580,51,netbanking,848.02,1,False,2,0.348,4,1663,1557.48,issuer_declined_generic,0.24165563100599705
txn_001581,54,card,9330.29,19,False,0,0.486,6,536,300.83,card_expired_invalid,0.5440953769011714
txn_001582,51,card,722.6,15,False,0,0.607,4,1589,848.03,insufficient_funds,0.5674783677012708
txn_001583,14,upi,167.81,5,False,0,0.396,2,983,124.93,card_expired_invalid,0.4476314257466237
txn_001584,05,netbanking,806.86,18,False,0,0.528,3,1983,371.19,card_expired_invalid,0.5575073555101531
txn_001585,05,netbanking,550.69,15,False,2,0.7,4,1966,462.04,issuer_declined_generic,0.6500660942233167
txn_001586,INVALID_CARD_NO,upi,1129.07,15,False,2,0.328,8,1206,1137.58,card_expired_invalid,0.4337634997863218
txn_001587,91,upi,547.73,4,True,1,0.687,5,1830,369.55,bank_gateway_timeout,0.4968149729769111
txn_001588,NSF,card,1804.04,11,False,2,0.548,3,804,76.26,insufficient_funds,0.6302878387785809
txn_001589,12,card,884.91,10,True,4,0.486,4,797,407.35,issuer_declined_generic,0.5725171526350394
txn_001590,05,netbanking,1325.88,4,True,2,0.991,1,250,454.61,issuer_declined_generic,0.9406392249138215
txn_001591,51,wallet,4538.64,20,True,3,0.943,2,1112,1252.72,insufficient_funds,0.8395606530431278
txn_001592,INSUFF_BAL,upi,967.18,14,False,0,0.523,8,1324,771.29,insufficient_funds,0.5486177670279924
txn_001593,51,card,207.15,19,True,1,0.069,7,1119,309.0,insufficient_funds,0.1542895265259735
