transaction_id,amount,true_root_cause,action_taken,recovered,amount_recovered
txn_001441,737.4,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_004314,1757.46,insufficient_funds,immediate_retry_naive,False,0.0
txn_003035,924.64,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003669,140.99,bank_gateway_timeout,immediate_retry_naive,True,140.99
txn_004456,390.72,card_expired_invalid,immediate_retry_naive,False,0.0
txn_000158,179.3,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004465,1318.44,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_000828,270.51,network_technical_error,immediate_retry_naive,False,0.0
txn_001916,1522.18,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005843,7762.56,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005707,1692.46,issuer_declined_generic,immediate_retry_naive,True,1692.46
txn_005106,531.79,network_technical_error,immediate_retry_naive,True,531.79
txn_001676,247.98,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_002811,264.21,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004791,4218.47,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001537,312.29,insufficient_funds,immediate_retry_naive,False,0.0
txn_005023,747.46,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_000799,149.38,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003897,465.58,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005639,1064.71,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_002972,942.96,insufficient_funds,immediate_retry_naive,False,0.0
txn_003187,1754.81,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001743,540.94,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_001576,129.78,network_technical_error,immediate_retry_naive,False,0.0
txn_004584,1249.01,insufficient_funds,immediate_retry_naive,True,1249.01
txn_003413,407.76,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_003993,2852.92,insufficient_funds,immediate_retry_naive,False,0.0
txn_002230,429.5,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000213,403.53,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_001886,634.98,bank_gateway_timeout,immediate_retry_naive,True,634.98
txn_004154,1415.78,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_005891,1399.52,bank_gateway_timeout,immediate_retry_naive,True,1399.52
txn_002022,1409.25,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005972,507.54,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_001780,501.21,issuer_declined_generic,immediate_retry_naive,True,501.21
txn_003201,261.18,bank_gateway_timeout,immediate_retry_naive,True,261.18
txn_005903,2290.31,insufficient_funds,immediate_retry_naive,False,0.0
txn_000765,5492.58,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003182,447.71,insufficient_funds,immediate_retry_naive,False,0.0
txn_004019,2605.42,network_technical_error,immediate_retry_naive,True,2605.42
txn_003589,363.25,insufficient_funds,immediate_retry_naive,False,0.0
txn_003753,1684.96,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_002601,339.48,insufficient_funds,immediate_retry_naive,False,0.0
txn_004000,1214.4,bank_gateway_timeout,immediate_retry_naive,True,1214.4
txn_003005,203.36,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001112,144.37,insufficient_funds,immediate_retry_naive,True,144.37
txn_003709,103.52,network_technical_error,immediate_retry_naive,True,103.52
txn_005664,386.47,insufficient_funds,immediate_retry_naive,False,0.0
txn_004088,283.87,insufficient_funds,immediate_retry_naive,False,0.0
txn_005936,1732.33,network_technical_error,immediate_retry_naive,False,0.0
txn_000012,4807.9,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004531,139.91,card_expired_invalid,immediate_retry_naive,False,0.0
txn_000568,244.65,network_technical_error,immediate_retry_naive,False,0.0
txn_005031,633.88,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_003934,2304.18,insufficient_funds,immediate_retry_naive,False,0.0
txn_001376,1340.72,network_technical_error,immediate_retry_naive,False,0.0
txn_003924,477.18,insufficient_funds,immediate_retry_naive,False,0.0
txn_004281,11830.78,insufficient_funds,immediate_retry_naive,False,0.0
txn_000513,114.47,network_technical_error,immediate_retry_naive,False,0.0
txn_005923,2472.12,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000951,848.29,issuer_declined_generic,immediate_retry_naive,True,848.29
txn_003114,1542.61,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005994,662.59,insufficient_funds,immediate_retry_naive,False,0.0
txn_004217,215.55,insufficient_funds,immediate_retry_naive,False,0.0
txn_000486,1777.7,network_technical_error,immediate_retry_naive,False,0.0
txn_004060,128.23,insufficient_funds,immediate_retry_naive,False,0.0
txn_003381,5870.22,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_003170,1419.67,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003428,325.32,insufficient_funds,immediate_retry_naive,True,325.32
txn_000524,380.13,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_002023,577.16,card_expired_invalid,immediate_retry_naive,False,0.0
txn_002156,2738.76,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005056,1484.55,network_technical_error,immediate_retry_naive,True,1484.55
txn_001133,1155.02,insufficient_funds,immediate_retry_naive,False,0.0
txn_003741,379.57,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005315,2817.08,card_expired_invalid,immediate_retry_naive,False,0.0
txn_002305,2614.64,insufficient_funds,immediate_retry_naive,False,0.0
txn_001912,3633.16,insufficient_funds,immediate_retry_naive,False,0.0
txn_003251,2466.35,insufficient_funds,immediate_retry_naive,False,0.0
txn_001322,2679.48,insufficient_funds,immediate_retry_naive,False,0.0
txn_004974,231.15,insufficient_funds,immediate_retry_naive,False,0.0
txn_005844,683.36,bank_gateway_timeout,immediate_retry_naive,True,683.36
txn_005241,1362.46,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_001363,1384.38,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_000836,481.86,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_001256,438.82,bank_gateway_timeout,immediate_retry_naive,True,438.82
txn_005503,485.51,insufficient_funds,immediate_retry_naive,False,0.0
txn_001728,402.06,bank_gateway_timeout,immediate_retry_naive,True,402.06
txn_001784,1339.75,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_000263,584.66,bank_gateway_timeout,immediate_retry_naive,True,584.66
txn_001517,124.84,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_003848,1086.94,insufficient_funds,immediate_retry_naive,False,0.0
txn_002999,1974.66,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_003835,1113.84,insufficient_funds,immediate_retry_naive,False,0.0
txn_002701,2201.38,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_002602,852.28,network_technical_error,immediate_retry_naive,False,0.0
txn_005680,1532.82,insufficient_funds,immediate_retry_naive,False,0.0
txn_005866,209.06,insufficient_funds,immediate_retry_naive,False,0.0
txn_001254,710.89,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001810,140.85,insufficient_funds,immediate_retry_naive,False,0.0
txn_005915,344.58,network_technical_error,immediate_retry_naive,False,0.0
txn_001355,2135.79,issuer_declined_generic,immediate_retry_naive,True,2135.79
txn_000310,166.55,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_003238,1669.05,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_003466,762.31,insufficient_funds,immediate_retry_naive,False,0.0
txn_003069,4497.82,insufficient_funds,immediate_retry_naive,False,0.0
txn_001072,8465.43,insufficient_funds,immediate_retry_naive,False,0.0
txn_001980,625.57,card_expired_invalid,immediate_retry_naive,False,0.0
txn_002672,397.05,card_expired_invalid,immediate_retry_naive,False,0.0
txn_002163,1348.98,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_001543,842.84,issuer_declined_generic,immediate_retry_naive,True,842.84
txn_004342,179.26,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003341,970.34,insufficient_funds,immediate_retry_naive,False,0.0
txn_000386,767.22,insufficient_funds,immediate_retry_naive,False,0.0
txn_005899,137.56,network_technical_error,immediate_retry_naive,False,0.0
txn_005052,65.11,insufficient_funds,immediate_retry_naive,False,0.0
txn_004663,215.06,insufficient_funds,immediate_retry_naive,False,0.0
txn_004122,458.76,network_technical_error,immediate_retry_naive,True,458.76
txn_004744,1857.92,insufficient_funds,immediate_retry_naive,False,0.0
txn_003360,673.75,card_expired_invalid,immediate_retry_naive,False,0.0
txn_000720,909.26,network_technical_error,immediate_retry_naive,False,0.0
txn_001079,164.47,issuer_declined_generic,immediate_retry_naive,True,164.47
txn_001610,645.16,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004038,508.19,bank_gateway_timeout,immediate_retry_naive,True,508.19
txn_004491,32.03,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005071,1286.29,insufficient_funds,immediate_retry_naive,False,0.0
txn_000788,1433.31,card_expired_invalid,immediate_retry_naive,False,0.0
txn_000512,390.59,insufficient_funds,immediate_retry_naive,False,0.0
txn_004312,644.6,network_technical_error,immediate_retry_naive,True,644.6
txn_005254,4372.09,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005022,524.43,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_004305,1193.01,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005498,711.41,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005456,345.3,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_002854,581.09,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000451,1339.07,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003044,1527.62,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005363,2977.94,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003123,1129.2,insufficient_funds,immediate_retry_naive,False,0.0
txn_003388,1733.39,insufficient_funds,immediate_retry_naive,False,0.0
txn_005492,6643.41,insufficient_funds,immediate_retry_naive,False,0.0
txn_000424,1036.34,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_002086,4365.68,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003904,413.71,insufficient_funds,immediate_retry_naive,False,0.0
txn_003593,1521.86,issuer_declined_generic,immediate_retry_naive,True,1521.86
txn_000796,321.96,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_003059,3967.28,insufficient_funds,immediate_retry_naive,False,0.0
txn_002438,517.08,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_003581,1778.54,insufficient_funds,immediate_retry_naive,False,0.0
txn_002805,67.01,insufficient_funds,immediate_retry_naive,False,0.0
txn_001640,155.45,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003108,339.34,insufficient_funds,immediate_retry_naive,False,0.0
txn_005542,859.44,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003472,3717.11,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_002660,1418.09,insufficient_funds,immediate_retry_naive,False,0.0
txn_001045,1056.68,insufficient_funds,immediate_retry_naive,False,0.0
txn_000121,1045.26,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005310,640.19,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005436,454.54,network_technical_error,immediate_retry_naive,True,454.54
txn_004012,154.22,insufficient_funds,immediate_retry_naive,False,0.0
txn_005930,252.59,insufficient_funds,immediate_retry_naive,False,0.0
txn_002322,2682.04,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004041,241.42,card_expired_invalid,immediate_retry_naive,False,0.0
txn_000977,150.9,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005294,680.82,insufficient_funds,immediate_retry_naive,False,0.0
txn_000388,2778.45,network_technical_error,immediate_retry_naive,True,2778.45
txn_000774,1771.52,issuer_declined_generic,immediate_retry_naive,True,1771.52
txn_005829,561.48,issuer_declined_generic,immediate_retry_naive,True,561.48
txn_005813,151.79,insufficient_funds,immediate_retry_naive,False,0.0
txn_003920,476.69,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_001873,222.71,bank_gateway_timeout,immediate_retry_naive,True,222.71
txn_003379,1260.28,insufficient_funds,immediate_retry_naive,False,0.0
txn_003342,152.32,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004829,457.01,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_001881,380.19,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004279,3303.02,insufficient_funds,immediate_retry_naive,False,0.0
txn_000647,2357.08,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003670,1024.26,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_004835,6302.05,insufficient_funds,immediate_retry_naive,False,0.0
txn_001458,221.75,insufficient_funds,immediate_retry_naive,False,0.0
txn_000359,1037.64,insufficient_funds,immediate_retry_naive,False,0.0
txn_001368,127.94,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_003153,711.1,network_technical_error,immediate_retry_naive,False,0.0
txn_000454,464.35,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000005,225.4,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_000751,2407.27,bank_gateway_timeout,immediate_retry_naive,True,2407.27
txn_005408,276.72,network_technical_error,immediate_retry_naive,True,276.72
txn_002027,520.97,insufficient_funds,immediate_retry_naive,False,0.0
txn_005267,1468.06,insufficient_funds,immediate_retry_naive,False,0.0
txn_000523,1658.68,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005581,1835.06,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005802,708.14,insufficient_funds,immediate_retry_naive,False,0.0
txn_002176,309.37,network_technical_error,immediate_retry_naive,False,0.0
txn_004346,470.82,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003708,3609.92,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004641,983.43,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000721,720.36,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_002087,445.16,insufficient_funds,immediate_retry_naive,False,0.0
txn_003157,279.86,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004232,837.54,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_001061,416.91,insufficient_funds,immediate_retry_naive,False,0.0
txn_001188,1597.53,bank_gateway_timeout,immediate_retry_naive,True,1597.53
txn_005713,314.74,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003818,2416.54,network_technical_error,immediate_retry_naive,True,2416.54
txn_004875,860.65,insufficient_funds,immediate_retry_naive,False,0.0
txn_002961,1015.19,insufficient_funds,immediate_retry_naive,False,0.0
txn_002951,317.06,network_technical_error,immediate_retry_naive,True,317.06
txn_001377,865.41,insufficient_funds,immediate_retry_naive,False,0.0
txn_005717,1504.24,network_technical_error,immediate_retry_naive,True,1504.24
txn_003043,122.62,insufficient_funds,immediate_retry_naive,True,122.62
txn_003680,905.62,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_004694,843.08,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_002716,62.44,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003636,180.91,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_000208,1135.78,insufficient_funds,immediate_retry_naive,True,1135.78
txn_001635,1404.07,bank_gateway_timeout,immediate_retry_naive,True,1404.07
txn_004870,2022.16,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_003065,2144.33,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003268,9934.33,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005422,2424.63,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_004150,664.06,insufficient_funds,immediate_retry_naive,False,0.0
txn_005709,384.17,network_technical_error,immediate_retry_naive,True,384.17
txn_002505,887.38,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_000164,1432.61,bank_gateway_timeout,immediate_retry_naive,True,1432.61
txn_005570,699.95,insufficient_funds,immediate_retry_naive,False,0.0
txn_005905,353.89,issuer_declined_generic,immediate_retry_naive,True,353.89
txn_005305,1248.21,insufficient_funds,immediate_retry_naive,False,0.0
txn_004451,286.66,card_expired_invalid,immediate_retry_naive,True,286.66
txn_000286,2969.55,bank_gateway_timeout,immediate_retry_naive,True,2969.55
txn_004171,1657.59,card_expired_invalid,immediate_retry_naive,False,0.0
txn_002715,165.95,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000553,313.51,network_technical_error,immediate_retry_naive,False,0.0
txn_001336,462.72,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_001794,182.71,insufficient_funds,immediate_retry_naive,False,0.0
txn_000784,6548.04,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_002843,786.43,insufficient_funds,immediate_retry_naive,False,0.0
txn_004299,485.19,insufficient_funds,immediate_retry_naive,False,0.0
txn_004863,270.33,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005265,626.46,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001480,114.18,insufficient_funds,immediate_retry_naive,False,0.0
txn_003054,856.93,insufficient_funds,immediate_retry_naive,False,0.0
txn_002105,2249.0,network_technical_error,immediate_retry_naive,True,2249.0
txn_002912,1382.39,insufficient_funds,immediate_retry_naive,False,0.0
txn_004194,39.21,insufficient_funds,immediate_retry_naive,False,0.0
txn_004993,840.93,network_technical_error,immediate_retry_naive,False,0.0
txn_001025,383.07,network_technical_error,immediate_retry_naive,False,0.0
txn_000831,1018.21,network_technical_error,immediate_retry_naive,True,1018.21
txn_005872,1608.33,network_technical_error,immediate_retry_naive,True,1608.33
txn_003196,4101.88,network_technical_error,immediate_retry_naive,False,0.0
txn_000178,1578.15,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_001721,5425.86,network_technical_error,immediate_retry_naive,True,5425.86
txn_005816,199.04,insufficient_funds,immediate_retry_naive,False,0.0
txn_004964,1438.63,insufficient_funds,immediate_retry_naive,False,0.0
txn_005668,160.12,insufficient_funds,immediate_retry_naive,False,0.0
txn_003807,875.85,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005609,2557.6,card_expired_invalid,immediate_retry_naive,False,0.0
txn_003873,720.91,insufficient_funds,immediate_retry_naive,False,0.0
txn_001278,1505.54,network_technical_error,immediate_retry_naive,False,0.0
txn_000960,1271.15,network_technical_error,immediate_retry_naive,True,1271.15
txn_005457,77.76,insufficient_funds,immediate_retry_naive,False,0.0
txn_002803,1276.68,insufficient_funds,immediate_retry_naive,False,0.0
txn_005191,3916.48,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004718,321.97,card_expired_invalid,immediate_retry_naive,True,321.97
txn_001209,2065.67,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001176,2260.91,bank_gateway_timeout,immediate_retry_naive,True,2260.91
txn_003481,3049.59,issuer_declined_generic,immediate_retry_naive,True,3049.59
txn_002447,1989.28,issuer_declined_generic,immediate_retry_naive,True,1989.28
txn_003829,972.12,insufficient_funds,immediate_retry_naive,False,0.0
txn_005728,1080.52,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_004137,483.46,bank_gateway_timeout,immediate_retry_naive,True,483.46
txn_002528,392.44,network_technical_error,immediate_retry_naive,True,392.44
txn_002545,400.69,card_expired_invalid,immediate_retry_naive,False,0.0
txn_002720,1685.98,network_technical_error,immediate_retry_naive,True,1685.98
txn_003368,2237.91,insufficient_funds,immediate_retry_naive,False,0.0
txn_004753,2113.38,insufficient_funds,immediate_retry_naive,False,0.0
txn_004988,273.86,network_technical_error,immediate_retry_naive,False,0.0
txn_004936,530.56,insufficient_funds,immediate_retry_naive,False,0.0
txn_003962,239.4,insufficient_funds,immediate_retry_naive,False,0.0
txn_001314,4173.58,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005256,1397.47,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004063,602.81,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001084,815.78,issuer_declined_generic,immediate_retry_naive,True,815.78
txn_001689,759.83,insufficient_funds,immediate_retry_naive,False,0.0
txn_002297,395.87,insufficient_funds,immediate_retry_naive,False,0.0
txn_002983,1272.98,insufficient_funds,immediate_retry_naive,False,0.0
txn_003225,835.33,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_000919,1054.78,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005321,1766.92,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005001,1312.96,network_technical_error,immediate_retry_naive,False,0.0
txn_005504,808.65,issuer_declined_generic,immediate_retry_naive,True,808.65
txn_004294,1387.28,insufficient_funds,immediate_retry_naive,False,0.0
txn_004358,1107.95,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_002826,198.39,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001982,127.88,insufficient_funds,immediate_retry_naive,False,0.0
txn_002128,280.84,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004853,159.66,insufficient_funds,immediate_retry_naive,False,0.0
txn_003144,220.26,network_technical_error,immediate_retry_naive,False,0.0
txn_004610,1270.8,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_003292,131.41,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_004928,1223.79,insufficient_funds,immediate_retry_naive,False,0.0
txn_005228,1790.53,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_003384,1525.23,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_004884,143.51,insufficient_funds,immediate_retry_naive,False,0.0
txn_000117,556.63,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000435,915.3,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005320,451.08,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_001546,1382.61,network_technical_error,immediate_retry_naive,True,1382.61
txn_004035,838.5,network_technical_error,immediate_retry_naive,True,838.5
txn_000645,1439.15,card_expired_invalid,immediate_retry_naive,False,0.0
txn_001231,1060.29,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004660,288.78,insufficient_funds,immediate_retry_naive,False,0.0
txn_005834,162.08,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005395,1660.86,bank_gateway_timeout,immediate_retry_naive,True,1660.86
txn_005587,872.59,bank_gateway_timeout,immediate_retry_naive,True,872.59
txn_000019,2093.46,insufficient_funds,immediate_retry_naive,False,0.0
txn_004119,13892.82,insufficient_funds,immediate_retry_naive,False,0.0
txn_004094,124.67,issuer_declined_generic,immediate_retry_naive,True,124.67
txn_003370,786.46,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005738,4632.46,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005752,986.41,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_001562,2562.78,bank_gateway_timeout,immediate_retry_naive,True,2562.78
txn_005617,1438.87,card_expired_invalid,immediate_retry_naive,False,0.0
txn_000024,3027.83,card_expired_invalid,immediate_retry_naive,False,0.0
txn_004062,1457.92,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_000418,419.24,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005692,603.23,bank_gateway_timeout,immediate_retry_naive,True,603.23
txn_000600,617.07,network_technical_error,immediate_retry_naive,True,617.07
txn_001525,314.76,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_002705,1069.54,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005309,886.6,network_technical_error,immediate_retry_naive,False,0.0
txn_004955,1289.65,bank_gateway_timeout,immediate_retry_naive,True,1289.65
txn_004495,850.99,insufficient_funds,immediate_retry_naive,False,0.0
txn_004270,1566.38,insufficient_funds,immediate_retry_naive,False,0.0
txn_004919,248.06,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_003003,84.95,card_expired_invalid,immediate_retry_naive,True,84.95
txn_004445,440.3,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_002906,1002.65,bank_gateway_timeout,immediate_retry_naive,True,1002.65
txn_001276,1751.61,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_002468,1733.67,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_002857,373.73,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_005914,730.16,insufficient_funds,immediate_retry_naive,False,0.0
txn_003791,2265.65,network_technical_error,immediate_retry_naive,True,2265.65
txn_002496,1444.04,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_000999,603.87,card_expired_invalid,immediate_retry_naive,False,0.0
txn_002415,7361.48,insufficient_funds,immediate_retry_naive,False,0.0
txn_002718,642.99,bank_gateway_timeout,immediate_retry_naive,True,642.99
txn_002143,1613.55,insufficient_funds,immediate_retry_naive,False,0.0
txn_001001,2388.52,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005410,473.65,insufficient_funds,immediate_retry_naive,False,0.0
txn_004165,3236.42,insufficient_funds,immediate_retry_naive,True,3236.42
txn_004568,2136.41,network_technical_error,immediate_retry_naive,True,2136.41
txn_001712,2956.79,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004010,5994.77,issuer_declined_generic,immediate_retry_naive,True,5994.77
txn_005679,299.01,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_004894,618.92,network_technical_error,immediate_retry_naive,True,618.92
txn_001853,2474.17,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005656,728.29,bank_gateway_timeout,immediate_retry_naive,True,728.29
txn_003866,734.3,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_004892,1030.08,insufficient_funds,immediate_retry_naive,False,0.0
txn_003532,381.83,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_005481,3218.07,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_003555,304.95,bank_gateway_timeout,immediate_retry_naive,True,304.95
txn_004564,383.37,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000057,336.94,insufficient_funds,immediate_retry_naive,False,0.0
txn_001183,2435.74,network_technical_error,immediate_retry_naive,False,0.0
txn_004979,147.12,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005959,619.47,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_005714,621.0,insufficient_funds,immediate_retry_naive,False,0.0
txn_004940,1208.19,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_002823,3553.24,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_000826,2396.66,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_000368,597.09,network_technical_error,immediate_retry_naive,False,0.0
txn_005255,6243.18,insufficient_funds,immediate_retry_naive,False,0.0
txn_004984,1367.24,insufficient_funds,immediate_retry_naive,False,0.0
txn_003437,623.27,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_004215,479.28,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_003275,484.7,insufficient_funds,immediate_retry_naive,False,0.0
txn_001494,143.65,bank_gateway_timeout,immediate_retry_naive,True,143.65
txn_003232,1477.34,issuer_declined_generic,immediate_retry_naive,True,1477.34
txn_005027,1893.46,bank_gateway_timeout,immediate_retry_naive,True,1893.46
txn_000275,149.19,insufficient_funds,immediate_retry_naive,False,0.0
txn_004285,2459.63,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_005177,267.96,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005295,747.54,card_expired_invalid,immediate_retry_naive,False,0.0
txn_005444,6510.92,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_000262,366.49,bank_gateway_timeout,immediate_retry_naive,False,0.0
txn_005931,85.78,issuer_declined_generic,immediate_retry_naive,False,0.0
txn_004518,414.73,risk_fraud_hold,immediate_retry_naive,False,0.0
txn_000026,647.69,insufficient_funds,immediate_retry_naive,False,0.0
txn_001051,997.24,issuer_declined_generic,immediate_retry_naive,True,997.24
txn_001683,583.73,bank_gateway_timeout,immediate_retry_naive,True,583.73
txn_001323,7204.48,issuer_declined_generic,immediate_retry_naive,False,0.0
